x,V
-1211.092,-20.0
-1210.092,-20.0
-1209.092,-20.0
-1208.092,-20.0
-1207.092,-20.0
-1206.092,-20.0
-1205.092,-20.0
-1204.092,-20.0
-1203.092,-20.0
-1202.092,-20.0
-1201.092,-20.0
-1200.092,-20.0
-1199.092,-20.0
-1198.092,-20.0
-1197.092,-20.0
-1196.092,-20.0
-1195.092,-20.0
-1194.092,-20.0
-1193.092,-20.0
-1192.092,-20.0
-1191.092,-20.0
-1190.092,-20.0
-1189.092,-20.0
-1188.092,-20.0
-1187.092,-20.0
-1186.092,-20.0
-1185.092,-20.0
-1184.092,-20.0
-1183.092,-20.0
-1182.092,-20.0
-1181.092,-20.0
-1180.092,-20.0
-1179.092,-20.0
-1178.092,-20.0
-1177.092,-20.0
-1176.092,-20.0
-1175.092,-20.0
-1174.092,-20.0
-1173.092,-20.0
-1172.092,-20.0
-1171.092,-20.0
-1170.092,-20.0
-1169.092,-20.0
-1168.092,-20.0
-1167.092,-20.0
-1166.092,-20.0
-1165.092,-20.0
-1164.092,-20.0
-1163.092,-20.0
-1162.092,-20.0
-1161.092,-20.0
-1160.092,-20.0
-1159.092,-20.0
-1158.092,-20.0
-1157.092,-20.0
-1156.092,-20.0
-1155.092,-20.0
-1154.092,-20.0
-1153.092,-20.0
-1152.092,-20.0
-1151.092,-20.0
-1150.092,-20.0
-1149.092,-20.0
-1148.092,-20.0
-1147.092,-20.0
-1146.092,-20.0
-1145.092,-20.0
-1144.092,-20.0
-1143.092,-20.0
-1142.092,-20.0
-1141.092,-20.0
-1140.092,-20.0
-1139.092,-20.0
-1138.092,-20.0
-1137.092,-20.0
-1136.092,-20.0
-1135.092,-20.0
-1134.092,-20.0
-1133.092,-20.0
-1132.092,-20.0
-1131.092,-20.0
-1130.092,-20.0
-1129.092,-20.0
-1128.092,-20.0
-1127.092,-20.0
-1126.092,-20.0
-1125.092,-20.0
-1124.092,-20.0
-1123.092,-20.0
-1122.092,-20.0
-1121.092,-20.0
-1120.092,-20.0
-1119.092,-20.0
-1118.092,-20.0
-1117.092,-20.0
-1116.092,-20.0
-1115.092,-20.0
-1114.092,-20.0
-1113.092,-20.0
-1112.092,-20.0
-1111.092,-20.0
-1110.092,-20.0
-1109.092,-20.0
-1108.092,-20.0
-1107.092,-20.0
-1106.092,-20.0
-1105.092,-20.0
-1104.092,-20.0
-1103.092,-20.0
-1102.092,-20.0
-1101.092,-20.0
-1100.092,-20.0
-1099.092,-20.0
-1098.092,-20.0
-1097.092,-20.0
-1096.092,-20.0
-1095.092,-20.0
-1094.092,-20.0
-1093.092,-20.0
-1092.092,-20.0
-1091.092,-20.0
-1090.092,-20.0
-1089.092,-20.0
-1088.092,-20.0
-1087.092,-20.0
-1086.092,-20.0
-1085.092,-20.0
-1084.092,-20.0
-1083.092,-20.0
-1082.092,-20.0
-1081.092,-20.0
-1080.092,-20.0
-1079.092,-20.0
-1078.092,-20.0
-1077.092,-20.0
-1076.092,-20.0
-1075.092,-20.0
-1074.092,-20.0
-1073.092,-20.0
-1072.092,-20.0
-1071.092,-20.0
-1070.092,-20.0
-1069.092,-20.0
-1068.092,-20.0
-1067.092,-20.0
-1066.092,-20.0
-1065.092,-20.0
-1064.092,-20.0
-1063.092,-20.0
-1062.092,-20.0
-1061.092,-20.0
-1060.092,-20.0
-1059.092,-20.0
-1058.092,-20.0
-1057.092,-20.0
-1056.092,-20.0
-1055.092,-20.0
-1054.092,-20.0
-1053.092,-20.0
-1052.092,-20.0
-1051.092,-20.0
-1050.092,-20.0
-1049.092,-20.0
-1048.092,-20.0
-1047.092,-20.0
-1046.092,-20.0
-1045.092,-20.0
-1044.092,-20.0
-1043.092,-20.0
-1042.092,-20.0
-1041.092,-20.0
-1040.092,-20.0
-1039.092,-20.0
-1038.092,-20.0
-1037.092,-20.0
-1036.092,-20.0
-1035.092,-20.0
-1034.092,-20.0
-1033.092,-20.0
-1032.092,-20.0
-1031.092,-20.0
-1030.092,-20.0
-1029.092,-20.0
-1028.092,-20.0
-1027.092,-20.0
-1026.092,-20.0
-1025.092,-20.0
-1024.092,-20.0
-1023.092,-20.0
-1022.092,-20.0
-1021.092,-20.0
-1020.092,-20.0
-1019.092,-20.0
-1018.092,-20.0
-1017.092,-20.0
-1016.092,-20.0
-1015.092,-20.0
-1014.092,-20.0
-1013.092,-20.0
-1012.092,-20.0
-1011.092,-20.0
-1010.092,-20.0
-1009.092,-20.0
-1008.092,-20.0
-1007.092,-20.0
-1006.092,-20.0
-1005.092,-20.0
-1004.092,-20.0
-1003.092,-20.0
-1002.092,-20.0
-1001.092,-20.0
-1000.092,-20.0
-999.092,-20.0
-998.092,-20.0
-997.092,-20.0
-996.092,-20.0
-995.092,-20.0
-994.092,-20.0
-993.092,-20.0
-992.092,-20.0
-991.092,-20.0
-990.092,-20.0
-989.092,-20.0
-988.092,-20.0
-987.092,-20.0
-986.092,-20.0
-985.092,-20.0
-984.092,-20.0
-983.092,-20.0
-982.092,-20.0
-981.092,-20.0
-980.092,-20.0
-979.092,-20.0
-978.092,-20.0
-977.092,-20.0
-976.092,-20.0
-975.092,-20.0
-974.092,-20.0
-973.092,-20.0
-972.092,-20.0
-971.092,-20.0
-970.092,-20.0
-969.092,-20.0
-968.092,-20.0
-967.092,-20.0
-966.092,-20.0
-965.092,-20.0
-964.092,-20.0
-963.092,-20.0
-962.092,-20.0
-961.092,-20.0
-960.092,-20.0
-959.092,-20.0
-958.092,-20.0
-957.092,-20.0
-956.092,-20.0
-955.092,-20.0
-954.092,-20.0
-953.092,-20.0
-952.092,-20.0
-951.092,-20.0
-950.092,-20.0
-949.092,-20.0
-948.092,-20.0
-947.092,-20.0
-946.092,-20.0
-945.092,-20.0
-944.092,-20.0
-943.092,-20.0
-942.092,-20.0
-941.092,-20.0
-940.092,-20.0
-939.092,-20.0
-938.092,-20.0
-937.092,-20.0
-936.092,-20.0
-935.092,-20.0
-934.092,-20.0
-933.092,-20.0
-932.092,-20.0
-931.092,-20.0
-930.092,-20.0
-929.092,-20.0
-928.092,-20.0
-927.092,-20.0
-926.092,-20.0
-925.092,-20.0
-924.092,-20.0
-923.092,-20.0
-922.092,-20.0
-921.092,-20.0
-920.092,-20.0
-919.092,-20.0
-918.092,-20.0
-917.092,-20.0
-916.092,-20.0
-915.092,-20.0
-914.092,-20.0
-913.092,-20.0
-912.092,-20.0
-911.092,-20.0
-910.092,-20.0
-909.092,-20.0
-908.092,-20.0
-907.092,-20.0
-906.092,-20.0
-905.092,-20.0
-904.092,-20.0
-903.092,-20.0
-902.092,-20.0
-901.092,-20.0
-900.092,-20.0
-899.092,-20.0
-898.092,-20.0
-897.092,-20.0
-896.092,-20.0
-895.092,-20.0
-894.092,-20.0
-893.092,-20.0
-892.092,-20.0
-891.092,-20.0
-890.092,-20.0
-889.092,-20.0
-888.092,-20.0
-887.092,-20.0
-886.092,-20.0
-885.092,-20.0
-884.092,-20.0
-883.092,-20.0
-882.092,-20.0
-881.092,-20.0
-880.092,-20.0
-879.092,-20.0
-878.092,-20.0
-877.092,-20.0
-876.092,-20.0
-875.092,-20.0
-874.092,-20.0
-873.092,-20.0
-872.092,-20.0
-871.092,-20.0
-870.092,-20.0
-869.092,-20.0
-868.092,-20.0
-867.092,-20.0
-866.092,-20.0
-865.092,-20.0
-864.092,-20.0
-863.092,-20.0
-862.092,-20.0
-861.092,-20.0
-860.092,-20.0
-859.092,-20.0
-858.092,-20.0
-857.092,-20.0
-856.092,-20.0
-855.092,-20.0
-854.092,-20.0
-853.092,-20.0
-852.092,-20.0
-851.092,-20.0
-850.092,-20.0
-849.092,-20.0
-848.092,-20.0
-847.092,-20.0
-846.092,-20.0
-845.092,-20.0
-844.092,-20.0
-843.092,-20.0
-842.092,-20.0
-841.092,-20.0
-840.092,-20.0
-839.092,-20.0
-838.092,-20.0
-837.092,-20.0
-836.092,-20.0
-835.092,-20.0
-834.092,-20.0
-833.092,-20.0
-832.092,-20.0
-831.092,-20.0
-830.092,-20.0
-829.092,-20.0
-828.092,-20.0
-827.092,-20.0
-826.092,-20.0
-825.092,-20.0
-824.092,-20.0
-823.092,-20.0
-822.092,-20.0
-821.092,-20.0
-820.092,-20.0
-819.092,-20.0
-818.092,-20.0
-817.092,-20.0
-816.092,-20.0
-815.092,-20.0
-814.092,-20.0
-813.092,-20.0
-812.092,-20.0
-811.092,-20.0
-810.092,-20.0
-809.092,-20.0
-808.092,-20.0
-807.092,-20.0
-806.092,-20.0
-805.092,-20.0
-804.092,-20.0
-803.092,-20.0
-802.092,-20.0
-801.092,-20.0
-800.092,-20.0
-799.092,-20.0
-798.092,-20.0
-797.092,-20.0
-796.092,-20.0
-795.092,-20.0
-794.092,-20.0
-793.092,-20.0
-792.092,-20.0
-791.092,-20.0
-790.092,-20.0
-789.092,-20.0
-788.092,-20.0
-787.092,-20.0
-786.092,-20.0
-785.092,-20.0
-784.092,-20.0
-783.092,-20.0
-782.092,-20.0
-781.092,-20.0
-780.092,-20.0
-779.092,-20.0
-778.092,-20.0
-777.092,-20.0
-776.092,-20.0
-775.092,-20.0
-774.092,-20.0
-773.092,-20.0
-772.092,-20.0
-771.092,-20.0
-770.092,-20.0
-769.092,-20.0
-768.092,-20.0
-767.092,-20.0
-766.092,-20.0
-765.092,-20.0
-764.092,-20.0
-763.092,-20.0
-762.092,-20.0
-761.092,-20.0
-760.092,-20.0
-759.092,-20.0
-758.092,-20.0
-757.092,-20.0
-756.092,-20.0
-755.092,-20.0
-754.092,-20.0
-753.092,-20.0
-752.092,-20.0
-751.092,-20.0
-750.092,-20.0
-749.092,-20.0
-748.092,-20.0
-747.092,-20.0
-746.092,-20.0
-745.092,-20.0
-744.092,-20.0
-743.092,-20.0
-742.092,-20.0
-741.092,-20.0
-740.092,-20.0
-739.092,-20.0
-738.092,-20.0
-737.092,-20.0
-736.092,-20.0
-735.092,-20.0
-734.092,-20.0
-733.092,-20.0
-732.092,-20.0
-731.092,-20.0
-730.092,-20.0
-729.092,-20.0
-728.092,-20.0
-727.092,-20.0
-726.092,-20.0
-725.092,-20.0
-724.092,-20.0
-723.092,-20.0
-722.092,-20.0
-721.092,-20.0
-720.092,-20.0
-719.092,-20.0
-718.092,-20.0
-717.092,-20.0
-716.092,-20.0
-715.092,-20.0
-714.092,-20.0
-713.092,-20.0
-712.092,-20.0
-711.092,-20.0
-710.092,-20.0
-709.092,-20.0
-708.092,-20.0
-707.092,-20.0
-706.092,-20.0
-705.092,-20.0
-704.092,-20.0
-703.092,-20.0
-702.092,-20.0
-701.092,-20.0
-700.092,-20.0
-699.092,-20.0
-698.092,-20.0
-697.092,-20.0
-696.092,-20.0
-695.092,-20.0
-694.092,-20.0
-693.092,-20.0
-692.092,-20.0
-691.092,-20.0
-690.092,-20.0
-689.092,-20.0
-688.092,-20.0
-687.092,-20.0
-686.092,-20.0
-685.092,-20.0
-684.092,-20.0
-683.092,-20.0
-682.092,-20.0
-681.092,-20.0
-680.092,-20.0
-679.092,-20.0
-678.092,-20.0
-677.092,-20.0
-676.092,-20.0
-675.092,-20.0
-674.092,-20.0
-673.092,-20.0
-672.092,-20.0
-671.092,-20.0
-670.092,-20.0
-669.092,-20.0
-668.092,-20.0
-667.092,-20.0
-666.092,-20.0
-665.092,-20.0
-664.092,-20.0
-663.092,-20.0
-662.092,-20.0
-661.092,-20.0
-660.092,-20.0
-659.092,-20.0
-658.092,-20.0
-657.092,-20.0
-656.092,-20.0
-655.092,-20.0
-654.092,-20.0
-653.092,-20.0
-652.092,-20.0
-651.092,-20.0
-650.092,-20.0
-649.092,-20.0
-648.092,-20.0
-647.092,-20.0
-646.092,-20.0
-645.092,-20.0
-644.092,-20.0
-643.092,-20.0
-642.092,-20.0
-641.092,-20.0
-640.092,-20.0
-639.092,-20.0
-638.092,-20.0
-637.092,-20.0
-636.092,-20.0
-635.092,-20.0
-634.092,-20.0
-633.092,-20.0
-632.092,-20.0
-631.092,-20.0
-630.092,-20.0
-629.092,-20.0
-628.092,-20.0
-627.092,-20.0
-626.092,-20.0
-625.092,-20.0
-624.092,-20.0
-623.092,-20.0
-622.092,-20.0
-621.092,-20.0
-620.092,-20.0
-619.092,-20.0
-618.092,-20.0
-617.092,-20.0
-616.092,-20.0
-615.092,-20.0
-614.092,-20.0
-613.092,-20.0
-612.092,-20.0
-611.092,-20.0
-610.092,-20.0
-609.092,-20.0
-608.092,-20.0
-607.092,-20.0
-606.092,-20.0
-605.092,-20.0
-604.092,-20.0
-603.092,-20.0
-602.092,-20.0
-601.092,-20.0
-600.092,-20.0
-599.092,-20.0
-598.092,-20.0
-597.092,-20.0
-596.092,-20.0
-595.092,-20.0
-594.092,-20.0
-593.092,-20.0
-592.092,-20.0
-591.092,-20.0
-590.092,-20.0
-589.092,-20.0
-588.092,-20.0
-587.092,-20.0
-586.092,-20.0
-585.092,-20.0
-584.092,-20.0
-583.092,-20.0
-582.092,-20.0
-581.092,-20.0
-580.092,-20.0
-579.092,-20.0
-578.092,-20.0
-577.092,-20.0
-576.092,-20.0
-575.092,-20.0
-574.092,-20.0
-573.092,-20.0
-572.092,-20.0
-571.092,-20.0
-570.092,-20.0
-569.092,-20.0
-568.092,-20.0
-567.092,-20.0
-566.092,-20.0
-565.092,-20.0
-564.092,-20.0
-563.092,-20.0
-562.092,-20.0
-561.092,-20.0
-560.092,-20.0
-559.092,-20.0
-558.092,-20.0
-557.092,-20.0
-556.092,-20.0
-555.092,-20.0
-554.092,-20.0
-553.092,-20.0
-552.092,-20.0
-551.092,-20.0
-550.092,-20.0
-549.092,-20.0
-548.092,-20.0
-547.092,-20.0
-546.092,-20.0
-545.092,-20.0
-544.092,-20.0
-543.092,-20.0
-542.092,-20.0
-541.092,-20.0
-540.092,-20.0
-539.092,-20.0
-538.092,-20.0
-537.092,-20.0
-536.092,-20.0
-535.092,-20.0
-534.092,-20.0
-533.092,-20.0
-532.092,-20.0
-531.092,-20.0
-530.092,-20.0
-529.092,-20.0
-528.092,-20.0
-527.092,-20.0
-526.092,-20.0
-525.092,-20.0
-524.092,-20.0
-523.092,-20.0
-522.092,-20.0
-521.092,-20.0
-520.092,-20.0
-519.092,-20.0
-518.092,-20.0
-517.092,-20.0
-516.092,-20.0
-515.092,-20.0
-514.092,-20.0
-513.092,-20.0
-512.092,-20.0
-511.092,-20.0
-510.092,-20.0
-509.092,-20.0
-508.092,-20.0
-507.092,-20.0
-506.092,-20.0
-505.092,-20.0
-504.092,-20.0
-503.092,-20.0
-502.092,-20.0
-501.092,-20.0
-500.092,-20.0
-499.092,-20.0
-498.092,-20.0
-497.092,-20.0
-496.092,-20.0
-495.092,-20.0
-494.092,-20.0
-493.092,-20.0
-492.092,-20.0
-491.092,-20.0
-490.092,-20.0
-489.092,-20.0
-488.092,-20.0
-487.092,-20.0
-486.092,-20.0
-485.092,-20.0
-484.092,-20.0
-483.092,-20.0
-482.092,-20.0
-481.092,-20.0
-480.092,-20.0
-479.092,-20.0
-478.092,-20.0
-477.092,-20.0
-476.092,-20.0
-475.092,-20.0
-474.092,-20.0
-473.092,-20.0
-472.092,-20.0
-471.092,-20.0
-470.092,-20.0
-469.092,-20.0
-468.092,-20.0
-467.092,-20.0
-466.092,-20.0
-465.092,-20.0
-464.092,-20.0
-463.092,-20.0
-462.092,-20.0
-461.092,-20.0
-460.092,-20.0
-459.092,-20.0
-458.092,-20.0
-457.092,-20.0
-456.092,-20.0
-455.092,-20.0
-454.092,-20.0
-453.092,-20.0
-452.092,-20.0
-451.092,-20.0
-450.092,-20.0
-449.092,-20.0
-448.092,-20.0
-447.092,-20.0
-446.092,-20.0
-445.092,-20.0
-444.092,-20.0
-443.092,-20.0
-442.092,-20.0
-441.092,-20.0
-440.092,-20.0
-439.092,-20.0
-438.092,-20.0
-437.092,-20.0
-436.092,-20.0
-435.092,-20.0
-434.092,-20.0
-433.092,-20.0
-432.092,-20.0
-431.092,-20.0
-430.092,-20.0
-429.092,-20.0
-428.092,-20.0
-427.092,-20.0
-426.092,-20.0
-425.092,-20.0
-424.092,-20.0
-423.092,-20.0
-422.092,-20.0
-421.092,-20.0
-420.092,-20.0
-419.092,-20.0
-418.092,-20.0
-417.092,-20.0
-416.092,-20.0
-415.092,-20.0
-414.092,-20.0
-413.092,-20.0
-412.092,-20.0
-411.092,-20.0
-410.092,-20.0
-409.092,-20.0
-408.092,-20.0
-407.092,-20.0
-406.092,-20.0
-405.092,-20.0
-404.092,-20.0
-403.092,-20.0
-402.092,-20.0
-401.092,-20.0
-400.092,-20.0
-399.092,-20.0
-398.092,-20.0
-397.092,-20.0
-396.092,-20.0
-395.092,-20.0
-394.092,-20.0
-393.092,-20.0
-392.092,-20.0
-391.092,-20.0
-390.092,-20.0
-389.092,-20.0
-388.092,-20.0
-387.092,-20.0
-386.092,-20.0
-385.092,-20.0
-384.092,-20.0
-383.092,-20.0
-382.092,-20.0
-381.092,-20.0
-380.092,-20.0
-379.092,-20.0
-378.092,-20.0
-377.092,-20.0
-376.092,-20.0
-375.092,-20.0
-374.092,-20.0
-373.092,-20.0
-372.092,-20.0
-371.092,-20.0
-370.092,-20.0
-369.092,-20.0
-368.092,-20.0
-367.092,-20.0
-366.092,-20.0
-365.092,-20.0
-364.092,-20.0
-363.092,-20.0
-362.092,-20.0
-361.092,-20.0
-360.092,-20.0
-359.092,-20.0
-358.092,-20.0
-357.092,-20.0
-356.092,-20.0
-355.092,-20.0
-354.092,-20.0
-353.092,-20.0
-352.092,-20.0
-351.092,-20.0
-350.092,-20.0
-349.092,-20.0
-348.092,-20.0
-347.092,-20.0
-346.092,-20.0
-345.092,-20.0
-344.092,-20.0
-343.092,-20.0
-342.092,-20.0
-341.092,-20.0
-340.092,-20.0
-339.092,-20.0
-338.092,-20.0
-337.092,-20.0
-336.092,-20.0
-335.092,-20.0
-334.092,-20.0
-333.092,-20.0
-332.092,-20.0
-331.092,-20.0
-330.092,-20.0
-329.092,-20.0
-328.092,-20.0
-327.092,-20.0
-326.092,-20.0
-325.092,-20.0
-324.092,-20.0
-323.092,-20.0
-322.092,-20.0
-321.092,-20.0
-320.092,-20.0
-319.092,-20.0
-318.092,-20.0
-317.092,-20.0
-316.092,-20.0
-315.092,-20.0
-314.092,-20.0
-313.092,-20.0
-312.092,-20.0
-311.092,-20.0
-310.092,-20.0
-309.092,-20.0
-308.092,-20.0
-307.092,-20.0
-306.092,-20.0
-305.092,-20.0
-304.092,-20.0
-303.092,-20.0
-302.092,-20.0
-301.092,-20.0
-300.092,-20.0
-299.092,-20.0
-298.092,-20.0
-297.092,-20.0
-296.092,-20.0
-295.092,-20.0
-294.092,-20.0
-293.092,-20.0
-292.092,-20.0
-291.092,-20.0
-290.092,-20.0
-289.092,-20.0
-288.092,-20.0
-287.092,-20.0
-286.092,-20.0
-285.092,-20.0
-284.092,-20.0
-283.092,-20.0
-282.092,-20.0
-281.092,-20.0
-280.092,-20.0
-279.092,-20.0
-278.092,-20.0
-277.092,-20.0
-276.092,-20.0
-275.092,-20.0
-274.092,-20.0
-273.092,-20.0
-272.092,-20.0
-271.092,-20.0
-270.092,-20.0
-269.092,-20.0
-268.092,-20.0
-267.092,-20.0
-266.092,-20.0
-265.092,-20.0
-264.092,-20.0
-263.092,-20.0
-262.092,-20.0
-261.092,-20.0
-260.092,-20.0
-259.092,-20.0
-258.092,-20.0
-257.092,-20.0
-256.092,-20.0
-255.092,-20.0
-254.092,-20.0
-253.092,-20.0
-252.092,-20.0
-251.092,-20.0
-250.092,-20.0
-249.092,-20.0
-248.092,-20.0
-247.092,-20.0
-246.092,-20.0
-245.092,-20.0
-244.092,-20.0
-243.092,-20.0
-242.092,-20.0
-241.092,-20.0
-240.092,-20.0
-239.092,-20.0
-238.092,-20.0
-237.092,-20.0
-236.092,-20.0
-235.092,-20.0
-234.092,-20.0
-233.092,-20.0
-232.092,-20.0
-231.092,-20.0
-230.092,-20.0
-229.092,-20.0
-228.092,-20.0
-227.092,-20.0
-226.092,-20.0
-225.092,-20.0
-224.092,-20.0
-223.092,-20.0
-222.092,-20.0
-221.092,-20.0
-220.092,-20.0
-219.092,-20.0
-218.092,-20.0
-217.092,-20.0
-216.092,-20.0
-215.092,-20.0
-214.092,-20.0
-213.092,-20.0
-212.092,-20.0
-211.092,-20.0
-210.092,-20.0
-209.092,-20.0
-208.092,-20.0
-207.092,-20.0
-206.092,-20.0
-205.092,-20.0
-204.092,-20.0
-203.092,-20.0
-202.092,-20.0
-201.092,-20.0
-200.092,-20.0
-199.092,-20.0
-198.092,-20.0
-197.092,-20.0
-196.092,-20.0
-195.092,-20.0
-194.092,-20.0
-193.092,-20.0
-192.092,-20.0
-191.092,-20.0
-190.092,-20.0
-189.092,-20.0
-188.092,-20.0
-187.092,-20.0
-186.092,-20.0
-185.092,-20.0
-184.092,-20.0
-183.092,-20.0
-182.092,-20.0
-181.092,-20.0
-180.092,-20.0
-179.092,-20.0
-178.092,-20.0
-177.092,-20.0
-176.092,-20.0
-175.092,-20.0
-174.092,-20.0
-173.092,-20.0
-172.092,-20.0
-171.092,-20.0
-170.092,-20.0
-169.092,-20.0
-168.092,-20.0
-167.092,-20.0
-166.092,-20.0
-165.092,-20.0
-164.092,-20.0
-163.092,-20.0
-162.092,-20.0
-161.092,-20.0
-160.092,-20.0
-159.092,-20.0
-158.092,-20.0
-157.092,-20.0
-156.092,-20.0
-155.092,-20.0
-154.092,-20.0
-153.092,-20.0
-152.092,-20.0
-151.092,-20.0
-150.092,-20.0
-149.092,-20.0
-148.092,-20.0
-147.092,-20.0
-146.092,-20.0
-145.092,-20.0
-144.092,-20.0
-143.092,-20.0
-142.092,-20.0
-141.092,-20.0
-140.092,-20.0
-139.092,-20.0
-138.092,-20.0
-137.092,-20.0
-136.092,-20.0
-135.092,-20.0
-134.092,-20.0
-133.092,-20.0
-132.092,-20.0
-131.092,-20.0
-130.092,-20.0
-129.092,-20.0
-128.092,-20.0
-127.092,-20.0
-126.092,-20.0
-125.092,-20.0
-124.092,-20.0
-123.092,-20.0
-122.092,-20.0
-121.092,-20.0
-120.092,-20.0
-119.092,-20.0
-118.092,-20.0
-117.092,-20.0
-116.092,-20.0
-115.092,-20.0
-114.092,-20.0
-113.092,-20.0
-112.092,-20.0
-111.092,-20.0
-110.092,-20.0
-109.092,-20.0
-108.092,-20.0
-107.092,-20.0
-106.092,-20.0
-105.092,-20.0
-104.092,-20.0
-103.092,-20.0
-102.092,-20.0
-101.092,-20.0
-100.092,-20.0
-99.092,-20.0
-98.092,-20.0
-97.092,-20.0
-96.092,-20.0
-95.092,-20.0
-94.092,-20.0
-93.092,-20.0
-92.092,-20.0
-91.092,-20.0
-90.092,-20.0
-89.092,-20.0
-88.092,-20.0
-87.092,-20.0
-86.092,-20.0
-85.092,-20.0
-84.092,-20.0
-83.092,-20.0
-82.092,-20.0
-81.092,-20.0
-80.092,-20.0
-79.092,-20.0
-78.092,-20.0
-77.092,-20.0
-76.092,-20.0
-75.092,-20.0
-74.092,-20.0
-73.092,-20.0
-72.092,-20.0
-71.092,-20.0
-70.092,-20.0
-69.092,-20.0
-68.092,-20.0
-67.092,-20.0
-66.092,-20.0
-65.092,-20.0
-64.092,-20.0
-63.092,-20.0
-62.092,-20.0
-61.092,-20.0
-60.092,-20.0
-59.092,-20.0
-58.092,-20.0
-57.092,-20.0
-56.092,-20.0
-55.092,-20.0
-54.092,-20.0
-53.092,-20.0
-52.092,-20.0
-51.092,-20.0
-50.092,-20.0
-49.092,-20.0
-48.092,-20.0
-47.092,-20.0
-46.092,-20.0
-45.092,-20.0
-44.092,-20.0
-43.092,-20.0
-42.092,-20.0
-41.092,-20.0
-40.092,-20.0
-39.092,-20.0
-38.092,-20.0
-37.092,-20.0
-36.092,-20.0
-35.092,-20.0
-34.092,-20.0
-33.092,-20.0
-32.092,-20.0
-31.092,-20.0
-30.092,-20.0
-29.092,-20.0
-28.092,-20.0
-27.092,-20.0
-26.092,-20.0
-25.092,-20.0
-24.092,-20.0
-23.092,-20.0
-22.092,-20.0
-21.092,-20.0
-20.092,-20.0
-19.092,-20.0
-18.092,-20.0
-17.092,-20.0
-16.092,-20.0
-15.092,-20.0
-14.092,-20.0
-13.092,-20.0
-12.092,-20.0
-11.092,-20.0
-10.092,-20.0
-9.092,-20.0
-8.092,-20.0
-7.092,-20.0
-6.092,-20.0
-5.092,-20.0
-4.092,-20.0
-3.092,-20.0
-2.092,-20.0
-1.092,-20.0
-0.092,-20.0
0.908,-20.0
1.908,-20.0
2.908,-20.0
3.908,-20.0
4.908,-20.0
5.908,-20.0
6.908,-20.0
7.908,-20.0
8.908,-20.0
9.908,-20.0
10.908,-20.0
11.908,-20.0
12.908,-20.0
13.908,-20.0
14.908,-20.0
15.908,-20.0
16.908,-20.0
17.908,-20.0
18.908,-20.0
19.908,-20.0
20.908,-20.0
21.908,-20.0
22.908,-20.0
23.908,-20.0
24.908,-20.0
25.908,-20.0
26.908,-20.0
27.908,-20.0
28.908,-20.0
29.908,-20.0
30.908,-20.0
31.908,-20.0
32.908,-20.0
33.908,-20.0
34.908,-20.0
35.908,-20.0
36.908,-20.0
37.908,-20.0
38.908,-20.0
39.908,-20.0
40.908,-20.0
41.908,-20.0
42.908,-20.0
43.908,-20.0
44.908,-20.0
45.908,-20.0
46.908,-20.0
47.908,-20.0
48.908,-20.0
49.908,-20.0
50.908,-20.0
51.908,-20.0
52.908,-20.0
53.908,-20.0
54.908,-20.0
55.908,-20.0
56.908,-20.0
57.908,-20.0
58.908,-20.0
59.908,-20.0
60.908,-20.0
61.908,-20.0
62.908,-20.0
63.908,-20.0
64.908,-20.0
65.908,-20.0
66.908,-20.0
67.908,-20.0
68.908,-20.0
69.908,-20.0
70.908,-20.0
71.908,-20.0
72.908,-20.0
73.908,-20.0
74.908,-20.0
75.908,-20.0
76.908,-20.0
77.908,-20.0
78.908,-20.0
79.908,-20.0
80.908,-20.0
81.908,-20.0
82.908,-20.0
83.908,-20.0
84.908,-20.0
85.908,-20.0
86.908,-20.0
87.908,-20.0
88.908,-20.0
89.908,-20.0
90.908,-20.0
91.908,-20.0
92.908,-20.0
93.908,-20.0
94.908,-20.0
95.908,-20.0
96.908,-20.0
97.908,-20.0
98.908,-20.0
99.908,-20.0
100.908,-20.0
101.908,-20.0
102.908,-20.0
103.908,-20.0
104.908,-20.0
105.908,-20.0
106.908,-20.0
107.908,-20.0
108.908,-20.0
109.908,-20.0
110.908,-20.0
111.908,-20.0
112.908,-20.0
113.908,-20.0
114.908,-20.0
115.908,-20.0
116.908,-20.0
117.908,-20.0
118.908,-20.0
119.908,-20.0
120.908,-20.0
121.908,-20.0
122.908,-20.0
123.908,-20.0
124.908,-20.0
125.908,-20.0
126.908,-20.0
127.908,-20.0
128.908,-20.0
129.908,-20.0
130.908,-20.0
131.908,-20.0
132.908,-20.0
133.908,-20.0
134.908,-20.0
135.908,-20.0
136.908,-20.0
137.908,-20.0
138.908,-20.0
139.908,-20.0
140.908,-20.0
141.908,-20.0
142.908,-20.0
143.908,-20.0
144.908,-20.0
145.908,-20.0
146.908,-20.0
147.908,-20.0
148.908,-20.0
149.908,-20.0
150.908,-20.0
151.908,-20.0
152.908,-20.0
153.908,-20.0
154.908,-20.0
155.908,-20.0
156.908,-20.0
157.908,-20.0
158.908,-20.0
159.908,-20.0
160.908,-20.0
161.908,-20.0
162.908,-20.0
163.908,-20.0
164.908,-20.0
165.908,-20.0
166.908,-20.0
167.908,-20.0
168.908,-20.0
169.908,-20.0
170.908,-20.0
171.908,-20.0
172.908,-20.0
173.908,-20.0
174.908,-20.0
175.908,-20.0
176.908,-20.0
177.908,-20.0
178.908,-20.0
179.908,-20.0
180.908,-20.0
181.908,-20.0
182.908,-20.0
183.908,-20.0
